date,open,high,low,close,volume
2008-01-23,4572.902,4705.073,4510.504,4703.047,8796397300
2008-01-24,4753.445,4767.799,4625.46,4717.734,9003815800
2008-01-25,4716.977,4806.889,4657.709,4761.688,7792837000
2008-01-28,4720.564,4720.564,4409.079,4419.294,6935025700
2008-01-29,4426.267,4517.601,4389.517,4457.944,5035622000
2008-01-30,4505.635,4554.343,4330.697,4417.849,5508003700
2008-01-31,4408.024,4487.318,4368.296,4383.393,4514155800
2008-02-01,4388.254,4411.704,4195.753,4320.767,5930714200
2008-02-04,4415.023,4672.214,4415.023,4672.17,6337457800
2008-02-05,4622.539,4662.971,4550.429,4599.696,5261968400
2008-02-13,4525.026,4547.539,4454.642,4490.721,3691415100
2008-02-14,4527.054,4576.983,4507.943,4552.316,3491300500
2008-02-15,4523.792,4523.792,4431.463,4497.127,4138651600
2008-02-18,4546.752,4601.224,4517.596,4568.151,5582461000
2008-02-19,4582.284,4665.554,4544.944,4664.295,6066318800
2008-02-20,4682.588,4695.802,4556.814,4567.026,6647465300
2008-02-21,4534.169,4568.208,4452.675,4527.177,6130914800
2008-02-22,4500.385,4500.385,4333.033,4370.285,6760198300
2008-02-25,4370.188,4391.333,4182.774,4192.533,5881193500
2008-02-26,4302.735,4331.64,4123.305,4238.179,5568663100
2008-02-27,4256.532,4360.7,4222.459,4334.047,5052499100
2008-02-28,4343.277,4344.926,4265.498,4299.513,4792225300
2008-02-29,4293.533,4364.814,4275.899,4348.543,4783538300
2008-03-03,4323.698,4456.963,4279.345,4438.265,7851384000
2008-03-04,4454.18,4472.151,4321.266,4335.446,8695651500
2008-03-05,4316.25,4352.822,4210.963,4292.654,7410968000
2008-03-06,4310.354,4427.498,4260.787,4360.986,8493214500
2008-03-07,4315.808,4341.295,4265.829,4300.515,5674740200
2008-03-10,4265.611,4265.611,4120.53,4146.299,6568220500
2008-03-11,4121.653,4165.915,4063.47,4165.878,5133343900
2008-03-12,4254.673,4272.979,4068.781,4070.116,5722445800
2008-03-13,4033.319,4055.446,3902.248,3971.257,6365340000
2008-03-14,3956.746,4000.78,3891.7,3962.673,4140725700
2008-03-17,3941.258,3941.258,3812.999,3820.048,4910027300
2008-03-18,3789.565,3862.772,3607.25,3668.897,5786100100
2008-03-19,3746.047,3813.885,3677.817,3761.605,6158664300
2008-03-20,3721.504,3857.62,3516.33,3804.054,7326269400
2008-03-21,3790.111,3838.058,3746.395,3796.576,6509346400
2008-03-24,3830.346,3840.479,3624.936,3626.188,5895967800
2008-03-25,3559.942,3659.21,3521.528,3629.619,5276533600
2008-03-26,3644.13,3698.325,3591.108,3606.857,4625181800
2008-03-27,3541.276,3541.276,3407.896,3411.493,5506986600
2008-03-28,3378.628,3590.753,3357.229,3580.146,6329168400
2008-03-31,3465.908,3555.824,3445.556,3472.713,4711346900
2008-04-01,3461.085,3493.133,3308.902,3329.162,5483137600
2008-04-02,3370.604,3464.531,3283.64,3347.882,6548728600
2008-04-03,3323.426,3456.948,3271.29,3446.244,5088922400
2008-04-07,3418.516,3613.48,3386.512,3599.618,6099453700
2008-04-08,3604.263,3656.961,3563.85,3612.539,6548482300
2008-04-09,3585.847,3606.887,3413.072,3413.907,5985204900
2008-04-10,3378.139,3474.312,3344.87,3471.743,4545515000
2008-04-11,3498.555,3517.818,3462.136,3492.893,4328424400
2008-04-14,3419.047,3427.884,3285.298,3296.672,5031170600
2008-04-15,3282.572,3349.76,3212.15,3348.353,4466845700
2008-04-16,3349.931,3363.216,3283.078,3291.599,4009118400
2008-04-17,3286.414,3352.951,3180.199,3222.741,4584330500
2008-04-18,3200.57,3203.71,3078.174,3094.668,4366534300
2008-04-21,3305.152,3305.168,3073.563,3116.977,5995529300
2008-04-22,3076.715,3148.731,2990.788,3147.793,4878741300
2008-04-23,3116.412,3296.717,3089.893,3278.33,6623512500
2008-04-24,3539.868,3593.197,3461.643,3583.028,14206628700
2008-04-25,3572.547,3658.551,3527.838,3557.749,12962102100
2008-04-28,3497.383,3530.905,3460.255,3474.722,7574497500
2008-04-29,3457.351,3544.229,3453.279,3523.405,6717525000
2008-04-30,3545.573,3705.093,3543.019,3693.106,10761770800
2008-05-05,3739.797,3768.216,3696.697,3761.009,9969691600
2008-05-06,3735.849,3786.024,3680.99,3733.503,9893225000
2008-05-07,3716.446,3774.066,3577.991,3579.147,9049714300
2008-05-08,3538.916,3658.047,3523.025,3656.839,7517324200
2008-05-09,3682.955,3693.16,3552.473,3613.494,8789842500
2008-05-12,3548.614,3668.857,3521.878,3626.982,7989122000
2008-05-13,3515.711,3615.06,3508.32,3560.243,9074717700
2008-05-14,3549.668,3661.971,3549.668,3657.432,8859207800
2008-05-15,3676.839,3706.722,3636.224,3637.324,8395532200
2008-05-16,3637.636,3661.071,3582.5,3624.233,6481285300
2008-05-19,3615.594,3624.844,3563.609,3604.761,4845016500
2008-05-20,3601.549,3632.006,3432.382,3443.162,6637705300
2008-05-21,3414.344,3560.528,3355.084,3544.186,7364107600
2008-05-22,3493.067,3558.019,3469.792,3485.63,6850470300
2008-05-23,3473.801,3521.393,3435.841,3473.091,5995055900
2008-05-26,3442.291,3443.988,3361.985,3364.544,5277659600
2008-05-27,3355.114,3383.679,3333.951,3375.407,4249931100
2008-05-28,3382.774,3486.332,3354.254,3459.026,5247676000
2008-05-29,3447.768,3481.734,3400.773,3401.437,5143993300
2008-05-30,3414.254,3450.493,3390.883,3433.354,4849540700
2008-06-02,3426.195,3483.61,3400.723,3459.044,4918607800
2008-06-03,3456.58,3469.063,3409.226,3436.398,5664249400
2008-06-04,3424.037,3428.467,3341.739,3369.913,4803815600
2008-06-05,3355.928,3376.341,3326.537,3351.645,4183466300
2008-06-06,3362.005,3371.283,3312.721,3329.67,3476321700
2008-06-10,3202.113,3215.501,3045.058,3072.333,5090954600
2008-06-11,3042.158,3064.2,2992.351,3024.24,4693934500
2008-06-12,3011.558,3031.064,2900.116,2957.532,4953582400
2008-06-13,2960.905,2976.45,2865.5,2868.8,4106943000
2008-06-16,2876.294,2917.81,2811.716,2874.103,4038592400
2008-06-17,2873.129,2893.471,2769.118,2794.751,4329814700
2008-06-18,2772.367,2945.422,2729.711,2941.115,6634980300
2008-06-19,2921.721,2921.721,2742.151,2748.874,5679582700
2008-06-20,2811.084,2917.325,2695.628,2831.736,7415683000
2008-06-23,2780.148,2813.137,2741.19,2760.417,4067003200
2008-06-24,2747.322,2817.168,2728.83,2803.019,4838723100
2008-06-25,2794.04,2910.481,2784.416,2905.014,6481910500
2008-06-26,2904.094,2931.306,2851.116,2901.85,6551922800
2008-06-27,2809.309,2822.264,2723.158,2748.432,6052991900
2008-06-30,2724.404,2766.803,2693.404,2736.103,3851885400
2008-07-01,2743.164,2753.33,2644.776,2651.605,4068142300
2008-07-02,2656.038,2700.903,2627.898,2651.725,4018179300
2008-07-03,2610.815,2746.369,2566.528,2703.529,6814671700
2008-07-04,2691.207,2713.476,2645.829,2669.892,5729192800
2008-07-07,2673.55,2801.534,2673.55,2792.397,7740584800
2008-07-08,2805.608,2843.603,2754.616,2814.947,8020468000
2008-07-09,2838.863,2920.546,2838.863,2920.546,9702611900
2008-07-10,2879.624,2952.039,2862.059,2875.45,9090484100
2008-07-11,2863.813,2888.287,2821.311,2856.634,6482055300
2008-07-14,2837.495,2895.302,2828.236,2878.256,5446592300
2008-07-15,2886.112,2896.328,2769.914,2779.448,7091523400
2008-07-16,2753.898,2765.148,2656.613,2705.867,6004392200
2008-07-17,2747.951,2773.281,2676.149,2684.778,5084233300
2008-07-18,2711.742,2785.53,2665.907,2778.367,5787350000
2008-07-21,2759.883,2865.065,2745.642,2861.418,6648770000
2008-07-22,2852.442,2868.621,2830.765,2846.117,6151910700
2008-07-23,2870.934,2887.576,2831.111,2837.849,6149797500
2008-07-24,2861.81,2912.702,2849.097,2910.292,7250544500
2008-07-25,2875.77,2888.578,2851.929,2865.101,6253105900
2008-07-28,2883.761,2924.447,2883.761,2903.012,6231879200
2008-07-29,2868.008,2868.008,2827.697,2850.311,5863227800
2008-07-30,2884.586,2894.369,2822.188,2836.668,4894688400
2008-07-31,2844.651,2847.996,2774.104,2775.717,4453026900
2008-08-01,2751.02,2830.764,2721.952,2801.817,4921541900
2008-08-04,2782.985,2793.257,2738.85,2741.74,3717031800
2008-08-05,2751.2,2762.263,2684.734,2690.746,4237855200
2008-08-06,2711.602,2743.113,2678.862,2719.368,4060552500
2008-08-07,2717.502,2742.705,2691.355,2727.577,3949212100
2008-08-08,2724.43,2725.931,2595.917,2605.719,4850743700
2008-08-11,2595.895,2601.502,2453.707,2470.074,4716145000
2008-08-12,2445.216,2484.746,2430.849,2457.198,3663263200
2008-08-13,2440.525,2458.769,2370.737,2446.297,4100523100
2008-08-14,2432.197,2454.251,2409.01,2437.082,3130522600
2008-08-15,2434.408,2476.858,2414.573,2450.61,3129606800
2008-08-18,2451.778,2455.504,2318.926,2319.868,5365679600
2008-08-19,2297.245,2355.929,2284.585,2344.469,3859382100
2008-08-20,2332.484,2523.469,2306.662,2523.282,7373666300
2008-08-21,2484.485,2518.443,2431.046,2431.716,6133199000
2008-08-22,2414.459,2426.707,2362.093,2405.226,4628459300
2008-08-25,2408.095,2443.99,2382.291,2413.374,3375721700
2008-08-26,2384.946,2403.016,2327.22,2350.084,4097946600
2008-08-27,2343.882,2385.991,2310.455,2342.147,4095260400
2008-08-28,2341.956,2374.246,2333.03,2350.143,3475273400
2008-08-29,2361.046,2420.848,2352.099,2397.369,4640576800
2008-09-01,2380.468,2380.468,2311.727,2325.135,3626524000
2008-09-02,2312.102,2329.009,2284.92,2304.891,3419029100
2008-09-03,2301.941,2321.535,2248.067,2276.672,4225000600
2008-09-04,2270.524,2295.355,2249.12,2277.411,3416308900
2008-09-05,2224.527,2238.324,2199.365,2202.446,3860817100
2008-09-08,2210.344,2220.546,2135.375,2143.421,3766949700
2008-09-09,2152.277,2161.35,2114.503,2145.779,3072269100
2008-09-10,2131.8,2185.694,2102.906,2150.759,3901204200
2008-09-11,2143.4,2148.124,2070.427,2078.981,3644180300
2008-09-12,2077.55,2104.626,2064.29,2079.673,3031247500
2008-09-16,2049.813,2049.813,1974.388,1986.636,4622344500
2008-09-17,1971.944,1999.953,1922.68,1929.047,4585347200
2008-09-18,1876.122,1942.846,1802.331,1895.837,6633320200
2008-09-19,2067.643,2075.091,2043.316,2075.091,5843353600
2008-09-22,2241.723,2269.733,2164.798,2236.41,13993063600
2008-09-23,2209.122,2253.395,2181.96,2201.51,10016515200
2008-09-24,2133.098,2218.291,2116.96,2216.811,6454781800
2008-09-25,2214.584,2333.277,2211.45,2297.501,10123040400
2008-09-26,2304.119,2310.445,2246.279,2293.784,7825930700
2008-10-06,2267.394,2267.394,2172.569,2173.738,6093813700
2008-10-07,2101.093,2182.998,2072.896,2157.839,5690261100
2008-10-08,2095.911,2127.085,2059.086,2092.224,5075947300
2008-10-09,2125.567,2130.87,2063.408,2074.583,4507100100
2008-10-10,1995.957,2027.831,1963.183,2000.572,5407752700
2008-10-13,1978.56,2074.468,1931.472,2073.568,5663380600
2008-10-14,2139.065,2146.73,2016.184,2017.321,6804248300
2008-10-15,1995.885,2013.491,1963.103,1994.667,4081795700
2008-10-16,1916.133,1943.32,1901.503,1909.941,5067244700
2008-10-17,1921.842,1941.299,1902.598,1930.651,3864729800
2008-10-20,1924.177,1979.839,1890.92,1974.006,4456978500
2008-10-21,1978.674,1996.658,1956.11,1958.529,5409673900
2008-10-22,1932.677,1950.791,1894.31,1895.822,4831036700
2008-10-23,1851.259,1879.849,1828.308,1875.561,4783006500
2008-10-24,1875.631,1888.101,1825.526,1839.621,4624458000
2008-10-27,1809.225,1809.225,1721.604,1723.351,5053479700
2008-10-28,1671.396,1786.435,1664.925,1771.821,5984744100
2008-10-29,1786.2,1795.087,1719.335,1719.812,5218851800
2008-10-30,1732.772,1788.204,1710.726,1763.607,5356092000
2008-10-31,1754.206,1765.679,1721.59,1728.786,4021961900
2008-11-03,1713.763,1750.319,1702.981,1719.774,3585833300
2008-11-04,1707.925,1717.101,1678.957,1706.703,3925345700
2008-11-05,1716.219,1788.258,1716.219,1760.609,6031791100
2008-11-06,1720.421,1728.219,1703.099,1717.722,4568071200
2008-11-07,1686.524,1762.233,1680.602,1747.713,4680765800
2008-11-10,1782.305,1876.162,1782.305,1874.801,9127326300
2008-11-11,1872.067,1887.795,1840.916,1843.607,9087918500
2008-11-12,1820.439,1863.896,1815.076,1859.11,6587332100
2008-11-13,1837.274,1942.897,1825.883,1927.613,12106744100
2008-11-14,1943.964,1987.261,1921.836,1986.438,13043949300
2008-11-17,1981.264,2031.103,1963.854,2030.485,13684065600
2008-11-18,2020.986,2050.879,1889.865,1902.43,15669887900
2008-11-19,1889.351,2023.911,1883.835,2017.474,12880964500
2008-11-20,1977.208,2030.868,1956.734,1983.76,13084057800
2008-11-21,1932.596,2013.179,1893.147,1969.389,12712308400
2008-11-24,1961.206,1974.47,1893.343,1897.06,8451944400
2008-11-25,1925.248,1939.369,1858.165,1888.715,6954117400
2008-11-26,1890.333,1914.708,1873.179,1897.884,6514000300
2008-11-27,2012.686,2022.483,1916.466,1917.861,12233712600
2008-11-28,1901.675,1915.274,1856.286,1871.156,7772228100
2008-12-01,1865.743,1895.756,1838.1,1894.615,8189035300
2008-12-02,1856.97,1907.775,1846.533,1889.638,10428893400
2008-12-03,1903.429,1965.83,1902.94,1965.414,13491612400
2008-12-04,1992.72,2055.207,1985.198,2001.504,17595228000
2008-12-05,1984.258,2019.748,1975.711,2018.656,11849033600
2008-12-08,2049.162,2091.284,2038.189,2090.773,16497306100
2008-12-09,2100.772,2100.806,2036.889,2037.74,14533417900
2008-12-10,2025.027,2079.552,2005.558,2079.117,12825105000
2008-12-11,2072.577,2087.196,2028.726,2031.681,12169674400
2008-12-12,2014.58,2023.177,1932.272,1954.215,10814780800
2008-12-15,1977.028,1989.303,1936.561,1964.374,8153695100
2008-12-16,1948.859,1976.719,1907.826,1975.006,7832854400
2008-12-17,1983.836,2003.375,1971.816,1976.819,9724727800
2008-12-18,1978.974,2016.569,1958.975,2015.694,9216030400
2008-12-19,2006.208,2038.657,1997.12,2018.463,10218339200
2008-12-22,2016.454,2016.454,1965.354,1987.755,8682054800
2008-12-23,1990.049,1990.049,1895.178,1897.225,9898595500
2008-12-24,1873.577,1887.314,1850.855,1863.8,7449575600
2008-12-25,1865.721,1877.768,1832.355,1852.419,6456614700
2008-12-26,1852.911,1866.63,1840.191,1851.518,5325620100
2008-12-29,1846.304,1856.334,1815.407,1850.48,5502139900
2008-12-30,1851.909,1862.937,1826.98,1832.91,5646622100
2008-12-31,1834.949,1844.367,1814.752,1820.805,5039609900
2009-01-05,1849.02,1880.716,1844.094,1880.716,6713671500
2009-01-06,1878.827,1938.69,1871.971,1937.145,9906675600
2009-01-07,1938.974,1948.233,1920.515,1924.012,9236008600
2009-01-08,1890.242,1894.171,1862.263,1878.181,8037400000
2009-01-09,1875.164,1909.349,1875.164,1904.861,7122477900
2009-01-12,1897.703,1924.441,1886.833,1900.347,8364555700
2009-01-13,1880.868,1888.309,1861.811,1863.367,7383646000
2009-01-14,1862.31,1929.276,1862.309,1928.869,8791805100
2009-01-15,1912.772,1937.728,1902.542,1920.206,11598440900
2009-01-16,1928.922,1984.728,1928.922,1954.438,13297253800
2009-01-19,1971,2018.51,1966.188,1986.672,10940136100
2009-01-20,1981.147,1994.809,1956.102,1994.107,7456538900
2009-01-21,1965.944,2007.911,1960.529,1985.016,8728919800
2009-01-22,1996.086,2009.851,1980.438,2004.951,8828449500
2009-01-23,2001.172,2008.788,1986.348,1990.657,8596770600
2009-02-02,2008.134,2012.742,1987.129,2011.683,8476627200
2009-02-03,2011.77,2060.925,2005.022,2060.808,13440769400
2009-02-04,2068.086,2108.257,2067.786,2107.749,15178586700
2009-02-05,2106.835,2149.476,2082.596,2098.018,16535219700
2009-02-06,2102.078,2185.086,2102.078,2181.239,16086018900
2009-02-09,2211.317,2238.894,2196.708,2224.714,19231268600
2009-02-10,2218.489,2266.398,2197.007,2265.161,17258736100
2009-02-11,2230.49,2305.705,2218.297,2260.82,20932807400
2009-02-12,2265.789,2274.201,2191.887,2248.091,17397684800
2009-02-13,2249.185,2323.12,2236.178,2320.792,19971551200
2009-02-16,2338.758,2389.878,2328.179,2389.387,21142761000
2009-02-17,2387.354,2402.807,2316.934,2319.441,19811783600
2009-02-18,2271.26,2295.741,2206.062,2209.862,16246187900
2009-02-19,2224.49,2247.616,2190.473,2227.125,12984405000
2009-02-20,2234.365,2262.332,2206.211,2261.478,12893810500
2009-02-23,2249.289,2313.594,2219.714,2305.777,16028911800
2009-02-24,2273.755,2295.59,2193.268,2200.654,18385310600
2009-02-25,2222.506,2234.018,2142.601,2206.574,15237689800
2009-02-26,2201.672,2237.547,2102.346,2121.251,14863885200
2009-02-27,2100.063,2123.244,2064.918,2082.852,12290521000
2009-03-02,2066.229,2102.112,2052.992,2093.447,8746258700
2009-03-03,2047.213,2088.628,2037.024,2071.431,9778172800
2009-03-04,2076.616,2201.727,2076.616,2198.107,15481127500
2009-03-05,2220.15,2241.761,2173.491,2221.076,18244110500
2009-03-06,2180.788,2221.04,2171.668,2193.007,12386323300
2009-03-09,2205.746,2232.674,2116.453,2118.748,12430064700
2009-03-10,2097.139,2159.268,2088.162,2158.568,8394026200
2009-03-11,2199.983,2203.534,2133.141,2139.025,10372345300
2009-03-12,2127.726,2136.795,2086.018,2133.881,8721315100
2009-03-13,2148.418,2166.022,2124.979,2128.848,8350488700
2009-03-16,2122.408,2158.9,2108.612,2153.291,7338263500
2009-03-17,2156.774,2225.192,2151.776,2218.326,13080542300
2009-03-18,2227.981,2255.009,2221.588,2223.725,14699459900
2009-03-19,2227.344,2268.144,2220.164,2265.759,14582231900
2009-03-20,2272.437,2294.117,2250.405,2281.087,15052366400
2009-03-23,2286.246,2329.183,2276.81,2325.48,16006023500
2009-03-24,2359.679,2369.454,2327.43,2338.42,16272708100
2009-03-25,2333.163,2355.69,2291.359,2291.555,14484246900
2009-03-26,2296.047,2362.048,2274.895,2361.704,15855682200
2009-03-27,2380.626,2392.769,2361.091,2374.438,18652838900
2009-03-30,2377.964,2380.194,2348.527,2358.04,13988060600
2009-03-31,2313.883,2375.712,2299.158,2373.213,14269549800
2009-04-01,2380.979,2422.625,2380.979,2408.017,17985761900
2009-04-02,2417.217,2450.003,2417.111,2425.291,18838598300
2009-04-03,2446.124,2456.811,2406.496,2419.778,17025168400
2009-04-07,2422.1,2449.537,2407.506,2439.182,12420922300
2009-04-08,2429.879,2435.388,2346.537,2347.385,14680915700
2009-04-09,2345.009,2380.935,2331.877,2379.876,11323497600
2009-04-10,2400.014,2444.981,2392.8,2444.226,15749119600
2009-04-13,2468.083,2522.445,2464.061,2513.701,19134493200
2009-04-14,2512.009,2532.089,2495.337,2527.181,16518009300
2009-04-15,2514.591,2542.54,2485.926,2536.056,18108568800
2009-04-16,2542.336,2549.312,2497.122,2534.134,18616311900
2009-04-17,2524.626,2539.352,2481.899,2503.935,16159359500
2009-04-20,2500.173,2559.036,2497.321,2557.456,14790425100
2009-04-21,2523.262,2552.598,2499.601,2535.828,16462154200
2009-04-22,2548.105,2579.218,2449.895,2461.346,19398409600
2009-04-23,2440.676,2474.146,2422.789,2463.954,12611975600
2009-04-24,2477.156,2481.527,2445.664,2448.595,11379684500
2009-04-27,2443.436,2452.928,2393.162,2405.348,11300818300
2009-04-28,2382.884,2411.438,2372.343,2401.438,9481529600
2009-04-29,2401.658,2477.725,2395.483,2468.192,12653072200
2009-04-30,2477.928,2491.072,2461.365,2477.569,13115416800
2009-05-04,2486.685,2560.544,2486.225,2559.911,15336999000
2009-05-05,2577.429,2590.776,2552.39,2567.337,15842228300
2009-05-06,2563.564,2596.925,2552.632,2592.52,16070858300
2009-05-07,2612.123,2622.112,2566.121,2597.447,18181146000
2009-05-08,2586.759,2634.061,2574.572,2625.645,16192097600
2009-05-11,2646.287,2663.95,2579.747,2579.747,17824835900
2009-05-12,2562.363,2619.692,2558.963,2618.172,12300596000
2009-05-13,2629.031,2670.213,2608.317,2663.766,14583600600
2009-05-14,2631.445,2651.488,2610.223,2639.887,12476244200
2009-05-15,2646.891,2661.366,2623.364,2645.263,11089018200
2009-05-18,2632.569,2656.844,2589.613,2652.779,11904889400
2009-05-19,2679.396,2688.112,2660.56,2676.682,14746609700
2009-05-20,2680.547,2686.345,2651.011,2651.414,13824586100
2009-05-21,2639.141,2663.227,2598.869,2610.622,13892698100
2009-05-22,2595.988,2617.749,2578.593,2597.601,9914729800
2009-05-25,2555.342,2618.359,2538.622,2610.01,11200078500
2009-05-26,2615.006,2618.8,2585.91,2588.575,11451467000
2009-05-27,2601.24,2635.313,2592.794,2632.93,10316772000
2009-06-01,2668.4,2726.716,2668.4,2721.28,14795955100
